id,latitude,longitude,Label
SSN,37.444744,127.11271799999999,Seoul Air Base (K-16)
OSN,37.090599,127.029999,Osan Air Base
GMP,37.5583,126.791,Gimpo International Airport
SWU,37.23939895629883,127.00700378417969,Suwon Airport
KPO,35.987955,129.42038300000002,Pohang Airport (G-815/K-3)
TAE,35.896871999999995,128.65531000000001,Daegu Airport
YEC,36.630373,128.34971000000002,Yecheon Airbase
OKA,26.1958007812,127.64600372299999,Naha Airport
DNA,26.3556,127.76799799999999,Kadena Air Base
ISG,24.396389000000003,124.245,New Ishigaki Airport
UEO,26.36350059509277,126.71399688720705,Kumejima Airport
MMD,25.8465003967,131.263000488,Minami-Daito Airport
MMY,24.7828006744,125.294998169,Miyako Airport
KTD,25.9447002411,131.32699585,Kitadaito Airport
SHI,24.8267002106,125.144996643,Shimojishima Airport
TRA,24.6539001465,124.67500305200001,Tarama Airport
RNJ,27.0440006256,128.40199279799998,Yoron Airport
OGN,24.466899871826172,122.97799682617188,Yonaguni Airport
MNL,14.5086,121.019997,Ninoy Aquino International Airport
CBO,7.165239810943604,124.20999908447266,Awang Airport
PAG,7.830731447869999,123.461179733,Pagadian Airport
GES,6.058000087740001,125.096000671,General Santos International Airport
ZAM,6.922420024871826,122.05999755859376,Zamboanga International Airport
BAG,16.375099182128903,120.62000274658205,Loakan Airport
DTE,14.129199981689453,122.9800033569336,Daet Airport
SJI,12.361499786399998,121.04699707,San Jose Airport
MBO,13.208100318908693,120.6050033569336,Mamburao Airport
BQA,15.729308999999999,121.50003400000001,Dr.Juan C. Angara Airport
TAC,11.228035,125.02776100000001,Daniel Z. Romualdez Airport
BCD,10.7764,123.014999,Bacolod-Silay Airport
DGT,9.3337097168,123.30000305200001,Sibulan Airport
MPH,11.9245,121.954002,Godofredo P. Ramos Airport
ILO,10.833017,122.493358,Iloilo International Airport
KLO,11.679400444,122.375999451,Kalibo International Airport
PPS,9.742119789123537,118.75900268554688,Puerto Princesa Airport
EUQ,10.765999794,121.93299865700001,Evelio Javier Airport
COC,-31.2969,-57.9966,Comodoro Pierrestegui Airport
GHU,-33.0103,-58.6131,Gualeguaychu Airport
JNI,-34.5459,-60.9306,Junin Airport
PRA,-31.7948,-60.4804,General Urquiza Airport
ROS,-32.9036,-60.785,Islas Malvinas Airport
SFN,-31.7117,-60.8117,Sauce Viejo Airport
AEP,-34.5592,-58.4156,Jorge Newbery Airpark
COR,-31.323601,-64.208,Ingeniero Ambrosio Taravella Airport
FDO,-34.4532,-58.5896,San Fernando Airport
LPG,-34.9722,-57.8947,La Plata Airport
EPA,-34.6099,-58.6126,El Palomar Airport
HOS,-37.444698333699996,-70.2225036621,Chos Malal Airport
GNR,-39.0007019043,-67.6204986572,Dr. Arturo H. Illia Airport
MDZ,-32.831699371300004,-68.7929000854,El Plumerillo Airport
LGS,-35.493598938000005,-69.5743026733,Comodoro D.R. Salomón Airport
AFA,-34.588299,-68.4039,Suboficial Ay Santiago Germano Airport
CTC,-28.5956001282,-65.751701355,Catamarca Airport
SDE,-27.7655563354,-64.3099975586,Vicecomodoro Angel D. La Paz Aragonés Airport
IRJ,-29.381599426300003,-66.7957992554,Capitan V A Almonacid Airport
TUC,-26.8409,-65.104897,Teniente Benjamin Matienzo Airport
UAQ,-31.571501,-68.418198,Domingo Faustino Sarmiento Airport
RCU,-33.0850982666,-64.2612991333,Area De Material Airport
VDR,-31.945199966399997,-65.1463012695,Villa Dolores Airport
VME,-33.729900360100004,-65.3873977661,Villa Reynolds Airport
LUQ,-33.2732009888,-66.3563995361,Brigadier Mayor D Cesar Raul Ojeda Airport
CNQ,-27.4455,-58.7619,Corrientes Airport
RES,-27.45,-59.0561,Resistencia International Airport
FMA,-26.2127,-58.2281,Formosa Airport
IGR,-25.737301000000002,-54.4734,Cataratas Del Iguazú International Airport
AOL,-29.6894,-57.1521,Paso De Los Libres Airport
MCS,-30.2719,-57.6402,Monte Caseros Airport
PSS,-27.3858,-55.9707,Libertador Gral D Jose De San Martin Airport
PRQ,-26.753611,-60.492222,Termal Airport
SLA,-24.856000900300003,-65.4861984253,Martin Miguel De Guemes International Airport
JUJ,-24.392799,-65.097801,Gobernador Horacio Guzman International Airport
ORA,-23.1527996063,-64.3292007446,Orán Airport
ELO,-26.397499084499998,-54.5746994019,El Dorado Airport
OYA,-29.1058,-59.2189,Goya Airport
RCQ,-29.2103,-59.68,Reconquista Airport
UZU,-29.7706,-57.9789,Curuzu Cuatia Airport
EHL,-41.9431991577,-71.53230285640001,El Bolson Airport
CRD,-45.7853,-67.4655,General E. Mosconi Airport
EQS,-42.908000946,-71.139503479,Brigadier Antonio Parodi Airport
REL,-43.2105,-65.2703,Almirante Marco Andres Zar Airport
VDM,-40.8692,-63.0004,Gobernador Castello Airport
PMY,-42.7592,-65.1027,El Tehuelche Airport
PUD,-47.7353,-65.9041,Puerto Deseado Airport
RGA,-53.7777,-67.7494,Hermes Quijada International Airport
RGL,-51.6089,-69.3126,Piloto Civil N. Fernández Airport
USH,-54.8433,-68.2958,Malvinas Argentinas Airport
ULA,-49.3068,-67.8026,Capitan D Daniel Vazquez Airport
PMQ,-46.537898999999996,-70.978699,Perito Moreno Airport
RZA,-50.0165,-68.5792,Santa Cruz Airport
BHI,-38.725,-62.1693,Comandante Espora Airport
CSZ,-37.446098,-61.889301,Brigadier D.H.E. Ruiz Airport
OVR,-36.8899993896,-60.216598510699995,Olavarria Airport
GPO,-35.696201324499995,-63.7583007812,General Pico Airport
OYO,-38.3869,-60.3297,Tres Arroyos Airport
MDQ,-37.9342,-57.5733,Ástor Piazzola International Airport
NQN,-38.949001,-68.15570100000001,Presidente Peron Airport
PEH,-35.8446,-61.8576,Comodoro Pedro Zanni Airport
RSA,-36.588299,-64.27570300000001,Santa Rosa Airport
BRC,-41.151199,-71.157501,San Carlos De Bariloche Airport
TDL,-37.2374000549,-59.227901458699996,Héroes De Malvinas Airport
VLG,-37.2354,-57.0292,Villa Gesell Airport
CUT,-38.939701080300004,-69.2646026611,Cutral-Co Airport
CPC,-40.075401,-71.137299,Aviador C. Campos Airport
CDJ,-8.348349571228027,-49.30149841308594,Conceição do Araguaia Airport
AQA,-21.812000274699997,-48.13299942020001,Araraquara Airport
AJU,-10.984000206,-37.0703010559,Santa Maria Airport
AFL,-9.866389274600001,-56.104999542200005,Piloto Osvaldo Marques Dias Airport
ARU,-21.1413002014,-50.4247016907,Araçatuba Airport
BEL,-1.3792500495900002,-48.476299285900005,Val de Cans/Júlio Cezar Ribeiro International Airport
BGX,-31.39049911499,-54.112201690674,Comandante Gustavo Kraemer Airport
PLU,-19.851200103759766,-43.950599670410156,Pampulha - Carlos Drummond de Andrade Airport
BFH,-25.4050998688,-49.2319984436,Bacacheri Airport
BSB,-15.86916732788086,-47.92083358764648,Presidente Juscelino Kubistschek International Airport
BAU,-22.344999313400002,-49.053798675500005,Bauru Airport
BVB,2.8413889408099995,-60.69222259520001,Atlas Brasil Cantanhede Airport
BPG,-15.8613004684,-52.388900756800005,Barra do Garças Airport
CAC,-25.0002994537,-53.5008010864,Cascavel Airport
CNF,-19.62444305419922,-43.97194290161133,Tancredo Neves International Airport
CGR,-20.468700408900002,-54.6725006104,Campo Grande Airport
XAP,-27.134199142456,-52.656600952148,Serafin Enoss Bertaso Airport
CLN,-7.32043981552124,-47.45869827270508,Brig. Lysias Augusto Rodrigues Airport
CCM,-28.724443435700003,-49.4213905334,Diomício Freitas Airport
CAW,-21.698299408,-41.301700591999996,Bartolomeu Lisandro Airport
CMG,-19.0119438171,-57.6713905334,Corumbá International Airport
CWB,-25.5284996033,-49.175800323500006,Afonso Pena Airport
CRQ,-17.652299880981,-39.253101348877,Caravelas Airport
CXJ,-29.197099685700003,-51.1875,Hugo Cantergiani Regional Airport
CGB,-15.6528997421,-56.1166992188,Marechal Rondon Airport
CZS,-7.59990978241,-72.7695007324,Cruzeiro do Sul Airport
PPB,-22.1751003265,-51.4245986938,Presidente Prudente Airport
MAO,-3.038609981536865,-60.04970169067383,Eduardo Gomes International Airport
JCR,-6.2331600189208975,-57.77690124511719,Jacareacanga Airport
IGU,-25.60027885437012,-54.48500061035156,Cataratas International Airport
FLN,-27.670278549194336,-48.5525016784668,Hercílio Luz International Airport
FEN,-3.8549300000000004,-32.423302,Fernando de Noronha Airport
FOR,-3.776279926300049,-38.53260040283203,Pinto Martins International Airport
GIG,-22.809999465900002,-43.2505569458,Rio Galeão – Tom Jobim International Airport
GJM,-10.786399841308594,-65.28479766845703,Guajará-Mirim Airport
GYN,-16.631999969482422,-49.22069931030274,Santa Genoveva Airport
GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
GUJ,-22.79159927368164,-45.20479965209961,Guaratinguetá Airport
ATM,-3.2539100646973,-52.254001617432,Altamira Airport
ITA,-3.127259969711304,-58.481201171875,Itacoatiara Airport
ITB,-4.2423400878906,-56.000701904296996,Itaituba Airport
IOS,-14.815999984741001,-39.033199310303004,Bahia - Jorge Amado Airport
IPN,-19.470699310302997,-42.487598419189,Usiminas Airport
ITR,-18.444700241099998,-49.2134017944,Francisco Vilela do Amaral Airport
IMP,-5.53129,-47.459998999999996,Prefeito Renato Moreira Airport
JDF,-21.791500091552734,-43.38679885864258,Francisco de Assis Airport
JPA,-7.145833015440002,-34.9486122131,Presidente Castro Pinto International Airport
JOI,-26.22450065612793,-48.797401428222656,Lauro Carneiro de Loyola Airport
CPV,-7.26992,-35.8964,Presidente João Suassuna Airport
VCP,-23.0074005127,-47.1344985962,Viracopos International Airport
LAJ,-27.7821006775,-50.28150177,Lages Airport
LIP,-21.663999557494996,-49.730499267578004,Lins Airport
LDB,-23.3335990906,-51.1301002502,Governador José Richa Airport
LAZ,-13.2621002197,-43.4081001282,Bom Jesus da Lapa Airport
MAB,-5.36858987808,-49.1380004883,João Correa da Rocha Airport
MEU,-0.8898389999999999,-52.6022,Monte Dourado Airport
MGF,-23.4794445038,-52.01222229,Regional de Maringá - Sílvio Nane Junior Airport
MOC,-16.706899642899998,-43.818901061999995,Mário Ribeiro Airport
PLL,-3.1460399627685547,-59.98630142211914,Ponta Pelada Airport
MCZ,-9.510809898376463,-35.79169845581055,Zumbi dos Palmares Airport
MCP,0.0506640002131,-51.0722007751,Alberto Alcolumbre Airport
MVF,-5.2019200325,-37.3642997742,Dix-Sept Rosado Airport
MNX,-5.8113799095153995,-61.278301239014,Manicoré Airport
NVT,-26.879998999999998,-48.651402000000004,Ministro Victor Konder International Airport
GEL,-28.2817,-54.169102,Santo Ângelo Airport
NAT,-5.768056,-35.376111,Governador Aluízio Alves International Airport
OYK,3.85548996925354,-51.79690170288086,Oiapoque Airport
POA,-29.994400024414066,-51.1713981628418,Salgado Filho Airport
PHB,-2.89374995232,-41.73199844359999,Prefeito Doutor João Silva Filho Airport
POO,-21.843000411987,-46.567901611328004,Poços de Caldas - Embaixador Walther Moreira Salles Airport
PFB,-28.243999,-52.326599,Lauro Kurtz Airport
PET,-31.718398999999998,-52.327702,João Simões Lopes Neto International Airport
PNZ,-9.362409591674805,-40.56909942626953,Senador Nilo Coelho Airport
PNB,-10.719400405883787,-48.39970016479492,Porto Nacional Airport
PMG,-22.54960060119629,-55.702598571777344,Ponta Porã Airport
PVH,-8.70928955078125,-63.90230178833008,Governador Jorge Teixeira de Oliveira Airport
RBR,-9.868888854980467,-67.89805603027344,Plácido de Castro Airport
REC,-8.126489639282228,-34.923599243164055,Guararapes - Gilberto Freyre International Airport
SDU,-22.910499572800003,-43.1631011963,Santos Dumont Airport
RAO,-21.136388778686523,-47.77666854858398,Leite Lopes Airport
SNZ,-22.9324,-43.719101,Santa Cruz Air Force Base
SJK,-23.22920036315918,-45.86149978637695,Professor Urbano Ernesto Stumpf Airport
SLZ,-2.585360050201416,-44.23410034179688,Marechal Cunha Machado International Airport
CGH,-23.626110076904297,-46.65638732910156,Congonhas Airport
SJP,-20.8166007996,-49.40650177,Prof. Eribelto Manoel Reino State Airport
SSZ,-23.928056716918945,-46.299720764160156,Base Aérea de Santos Airport
SSA,-12.9086112976,-38.3224983215,Deputado Luiz Eduardo Magalhães International Airport
TMT,-1.489599943161,-56.396800994873,Trombetas Airport
THE,-5.0599398613,-42.8235015869,Senador Petrônio Portela Airport
TFF,-3.38294005394,-64.7240982056,Tefé Airport
TRQ,-8.1552600860596,-70.783302307129,Tarauacá Airport
TEC,-24.317800521850586,-50.6515998840332,Telêmaco Borba Airport
TBT,-4.2556700706482,-69.93579864502,Tabatinga Airport
TUR,-3.7860100269317996,-49.72029876709001,Tucuruí Airport
SJL,-0.14835,-66.9855,São Gabriel da Cachoeira Airport
PAV,-9.4008798599243,-38.250598907471,Paulo Afonso Airport
URG,-29.782199859600002,-57.0382003784,Rubem Berta Airport
UDI,-18.883612,-48.225277,Ten. Cel. Aviador César Bombonato Airport
UBA,-19.764722824097,-47.966110229491996,Mário de Almeida Franco Airport
VAG,-21.5900993347,-45.473300933800004,Major Brigadeiro Trompowsky Airport
BVH,-12.694399833678998,-60.098300933838,Brigadeiro Camarão Airport
VIX,-20.258057,-40.286388,Eurico de Aguiar Salles Airport
QPS,-21.984600067138672,-47.33480072021485,Campo Fontenelle Airport
ARI,-18.348499,-70.338699,Chacalluta Airport
BBA,-45.916099548339844,-71.68949890136719,Balmaceda Airport
CCH,-46.58330154418945,-71.6874008178711,Chile Chico Airport
CJC,-22.498199462890625,-68.90360260009766,El Loa Airport
YAI,-36.58250045776367,-72.03140258789062,Gral. Bernardo O´Higgins Airport
PUQ,-53.002602,-70.854599,Pdte. Carlos Ibañez del Campo Airport
GXQ,-45.594200134277344,-72.1061019897461,Teniente Vidal Airport
IQQ,-20.535200119018555,-70.18129730224611,Diego Aracena Airport
SCL,-33.393001556396484,-70.78579711914062,Comodoro Arturo Merino Benítez International Airport
ANF,-23.444501000000002,-70.445099,Andrés Sabella Gálvez International Airport
WPR,-53.253700256347656,-70.31919860839844,Capitan Fuentes Martinez Airport Airport
FFU,-43.18920135498047,-71.8510971069336,Futaleufú Airport
LSQ,-37.40169906616211,-72.42539978027344,María Dolores Airport
WPU,-54.93109893798828,-67.62629699707031,Guardiamarina Zañartu Airport
CCP,-36.772701,-73.063103,Carriel Sur Airport
IPC,-27.164800643899998,-109.42199707,Mataveri Airport
ZOS,-40.61119842529297,-73.06099700927734,Cañal Bajo Carlos - Hott Siebert Airport
VLR,-28.596399307250977,-70.75599670410156,Vallenar Airport
QRC,-34.17369842529297,-70.77570343017578,De La Independencia Airport
TNM,-62.190799713100006,-58.986698150600006,Teniente Rodolfo Marsh Martin Base
LSC,-29.916201,-71.199501,La Florida Airport
PZS,-38.766799926758,-72.637100219727,Maquehue Airport
PMC,-41.43889999389648,-73.09400177001953,El Tepual Airport
WCH,-42.93280029296875,-72.6990966796875,Chaitén Airport
ZAL,-39.6500015259,-73.08609771729999,Pichoy Airport
ATF,-1.2120699882507324,-78.57460021972656,Chachoán Airport
OCC,-0.4628860056400299,-76.98680114746094,Francisco De Orellana Airport
CUE,-2.88947,-78.984398,Mariscal Lamar Airport
GPS,-0.4537580013275146,-90.26589965820312,Seymour Airport
GYE,-2.15741991997,-79.88359832760001,José Joaquín de Olmedo International Airport
LTX,-0.906833,-78.615799,Cotopaxi International Airport
MRR,-4.37823009491,-79.94100189210002,Jose Maria Velasco Ibarra Airport
XMS,-2.299170017242432,-78.12079620361328,Coronel E Carvajal Airport
MCH,-3.2689,-79.961601,General Manuel Serrano Airport
MEC,-0.9460780024528505,-80.67880249023438,Eloy Alfaro International Airport
PVO,-1.0416500568389893,-80.47219848632812,Reales Tamarindos Airport
UIO,-0.129166666667,-78.3575,Mariscal Sucre International Airport
ETR,-3.441986,-79.996957,Santa Rosa International Airport
SNC,-2.20499,-80.988899,General Ulpiano Paez Airport
TPC,-0.12295600026845932,-76.33779907226562,Tarapoa Airport
TUA,0.8095059990882874,-77.70809936523438,Teniente Coronel Luis a Mantilla Airport
ASU,-25.239999771118164,-57.52000045776367,Silvio Pettirossi International Airport
AYO,-27.370554,-56.854064,Juan De Ayolas Airport
CIO,-23.442363,-57.427253,Teniente Col Carmelo Peralta Airport
ESG,-22.049999237060547,-60.61999893188477,Dr. Luis Maria Argaña International Airport
PIL,-26.881224,-58.318026,Carlos Miguel Gimenez Airport
AXM,4.452780000000001,-75.7664,El Eden Airport
PUU,0.505228,-76.5008,Tres De Mayo Airport
ELB,9.045539999999999,-73.9749,Las Flores Airport
BGA,7.1265,-73.1848,Palonegro Airport
BOG,4.70159,-74.1469,El Dorado International Airport
BAQ,10.8896,-74.7808,Ernesto Cortissoz International Airport
BSC,6.20292,-77.3947,José Celestino Mutis Airport
BUN,3.81963,-76.9898,Gerardo Tobar López Airport
CUC,7.927569999999999,-72.5115,Camilo Daza International Airport
CTG,10.4424,-75.513,Rafael Nuñez International Airport
CLO,3.54322,-76.3816,Alfonso Bonilla Aragon International Airport
TCO,1.8144200000000001,-78.7492,La Florida Airport
CZU,9.33274,-75.2856,Las Brujas Airport
EJA,7.02433,-73.8068,Yariguíes Airport
FLA,1.5891899999999999,-75.5644,Gustavo Artunduaga Paredes Airport
GIR,4.2762400000000005,-74.7967,Santiago Vila Airport
GPI,2.57013,-77.8986,Juan Casiano Airport
IBE,4.42161,-75.1333,Perales Airport
IPI,0.861925,-77.6718,San Luis Airport
APO,7.811960000000001,-76.7164,Antonio Roldan Betancourt Airport
